TS1	TS2	TS3	TS4	TS5
1.512511093	0.066165842	-0.645916864	-1.724201332	4.272182316
0.620393222	1.693038558	0.049904366	-2.313624941	3.077826587
0.321580897	0.747766916	-0.063062127	-0.838651773	3.394992466
0.78410394	-1.237932052	-0.305627805	-0.728406652	0.711797811
-0.436631374	0.097251755	-0.439034983	-1.209277331	0.922306677
-0.694508434	0.339174778	0.997023066	-1.225424784	0.646377911
-0.218035502	2.475078669	1.524986813	0.146898501	1.095881842
-1.615616469	2.883393036	0.934969024	2.968316025	0.999848163
-1.073098731	1.616600228	1.907361432	5.541250119	3.043882584
-0.789578787	0.41223107	2.926806696	6.403841628	1.598134374
-0.295744887	0.171620147	2.2388197	6.967369137	-0.596543958
-0.955053331	-1.267863979	2.072909405	6.930865311	-0.203564635
-0.725887943	-1.19684061	3.07037529	7.538633251	-0.74508488
0.798196983	-0.344695699	4.448186776	7.251522234	-0.964058606
-1.567966346	-0.471809639	4.239488741	7.682159118	0.122241338
-0.70565614	-0.534128064	2.478862297	5.668136219	0.270647454
-1.843028193	-2.003814191	1.738777817	5.132380488	0.31351461
-1.6411931	-2.214683445	2.098879967	4.73304918	-0.01140356
-1.057679228	-1.757435518	2.766993147	5.544302138	2.800396776
-0.138537047	-2.257856066	3.027501601	4.880117377	3.242238945
-1.381067181	-1.25636994	-0.22930399	5.504659922	2.949319444
-1.21866127	-0.993705699	-2.210657503	4.276612721	1.448562529
0.472955072	-1.803605361	-2.447647141	5.646717074	2.32266317
-0.716578439	-1.51230333	-3.851834528	5.592607441	-0.052006353
-0.079015415	-0.48257298	-5.939078783	5.653654126	-0.762570903
-0.053570259	1.14016179	-8.265182	5.813567391	-2.406043979
-0.0873045	0.648653072	-8.417309296	5.243033795	-2.148788922
-0.832463744	-0.308797356	-7.455813121	5.75033534	-3.713025076
-2.158035513	1.171576389	-5.619026046	5.451349756	-2.099277862
-2.657021889	0.908625717	-5.373813602	4.632329586	-3.606940572
-3.075386219	-1.225848937	-7.229643012	2.860116092	-2.364389169
-2.246752274	-0.039252436	-8.123912186	-0.640486391	-1.928293455
-1.246917712	-0.723123651	-7.803177791	-2.938759398	-0.19686966
-2.307599087	-2.608023348	-8.102036012	-4.873866676	0.038837658
-1.157900931	-0.965527443	-11.55576805	-5.506316746	-0.30544906
-2.83290824	1.423200844	-11.88670755	-5.606136678	-0.213473817
-3.528750441	1.245803176	-8.472332404	-6.271419181	-0.793950167
-2.650789483	-1.082179712	-6.358482744	-5.461653795	-2.199907033
-1.940366339	-1.111730547	-7.10744579	-4.011666481	-1.314632444
-0.983265746	1.063779513	-6.694245685	-2.272924915	-1.678397068
-1.608698262	1.026060317	-4.599647932	-1.207204238	-0.615879488
-1.576765521	-0.400473117	-1.700204385	-2.072279552	-1.872365082
-1.948870429	-1.889888955	-1.551113417	-2.469841449	-1.372556179
-2.980864927	-0.552196986	-2.071211867	-5.062253169	-0.145368801
-1.259672361	-0.097229412	-1.329954811	-3.893437942	-0.441749532
-0.525739615	1.130057513	-0.649025879	-5.749758771	0.788470786
-1.938530029	1.709870487	-1.162179796	-5.005604929	1.784134928
0.492232139	0.38720506	-1.544049886	-5.389219282	2.12759581
-0.326408573	1.056812555	-2.131019724	-6.009833944	1.405211498
0.236545751	-1.612119542	-2.976841288	-5.601280848	0.924615705
-0.142497601	-1.428536405	-2.280209568	-5.203068586	2.145763549
0.773321686	1.752831421	-0.30212141	-1.701384464	1.728193945
-0.418254898	1.857156138	0.928698872	-0.596682926	0.339878127
0.706719829	2.046629382	0.117247318	0.309467075	-0.647300484
0.184645182	0.405924389	-0.287262944	0.147014609	-0.682840771
1.276295705	0.980988276	-0.788336719	0.00199103	-0.132354031
0.325095773	0.37628237	-2.391934994	-0.128224091	-0.762126824
-0.472338258	-1.603640576	-4.531211622	-0.645591815	-1.974992593
0.163098772	-0.306636401	-4.39079829	-1.148597815	-3.982626866
-0.347817456	-1.380001316	-3.623367558	-2.567474089	-4.354598674
3.214454151	0.593178788	-3.121625632	-4.02472721	-4.013423461
2.9116274	2.148309002	-3.155427438	-4.589158312	-1.569560751
4.122968459	-1.163597744	-5.097050759	-5.167274542	-1.053076659
4.804355069	-1.732135196	-6.643238721	-4.353927858	0.51753942
3.965531421	-0.193296125	-6.422074462	-6.099906184	0.74371858
3.685234209	1.549222707	-6.462688174	-6.52286358	-0.81167711
2.063127861	1.156877613	-4.634275902	-7.027835012	-1.240784303
2.269682248	-0.610917117	-1.855615728	-6.046106385	-0.954698157
2.636800246	-2.441025284	-2.586510308	-5.189489899	-1.414797083
2.061178043	-2.174331464	-3.007447565	-6.055039617	-1.004401744
1.922907347	-0.575748818	-2.624301897	-6.990728038	-0.486601907
2.984173331	-0.841572336	-2.379885406	-5.827190745	0.168365912
1.204935056	0.523200158	-3.783849408	-3.260021877	0.538550898
-0.611954097	0.008235221	-3.792834708	-1.267794882	1.209231958
0.18890157	-0.675089148	-2.986446246	1.380363841	2.892931774
-0.15658258	0.83241846	-3.44646345	3.567896041	1.468649504
-0.67560968	-2.950279877	-2.768946995	4.897550305	2.28586457
-0.615977356	-1.063342514	-1.778449028	4.263110041	2.972552624
-0.472247149	3.073361562	-1.87601475	3.31563105	1.757650954
-0.470863057	-0.019132356	-2.167533466	2.57380157	3.183890215
-0.490797325	-1.742840924	-0.113737327	1.299347601	2.053550523
-0.271901463	0.55934465	0.22957241	1.033413917	2.072108979
-1.772453102	1.027002304	-0.861612951	1.36759629	1.871666836
-2.439774858	-0.961597361	-2.392764581	0.562141465	1.360445269
-3.566853614	-0.303855792	-1.736544146	0.37151893	-0.022859598
-1.819717221	0.746412987	-0.953737455	-0.931102512	0.21466503
-0.663299163	-0.20178045	-2.758764642	-1.592583086	1.44121046
-3.226130587	1.411917916	-3.359075716	-2.333912109	2.025726334
-2.713496363	0.646289691	-2.033834794	-2.200830606	2.663871233
-3.683461668	-1.00501721	-1.033855908	-0.80383904	2.603804774
-3.199744674	1.500498895	-2.118131572	-1.574895678	2.342595289
-2.31938065	-0.424388406	-2.975522502	-0.915894157	3.080425114
-1.753062232	-2.43694772	-1.79861883	-1.107240727	2.444652701
-0.128742183	-0.178020482	-1.136818355	-1.897864592	2.295073785
-0.400239408	0.520014825	-2.154142433	-2.181361101	2.820835666
-0.190625669	-2.040994683	-3.826161374	-2.053273898	3.719028724
0.362026653	-1.730614094	-5.50186462	-0.972450119	2.541593409
0.602211995	0.363810672	-7.509254378	-0.731504119	1.755139227
0.60085586	-0.253208819	-7.524892112	-0.894973502	0.250672646
1.033267577	-0.248250986	-6.308902576	-0.908044767	-0.344955188
2.631913768	-0.295291158	-4.295100838	-0.547926859	0.634815613
-0.785169296	-0.038802919	-3.663971441	1.447353294	0.768892269
-1.834855029	-1.241594454	-4.331481167	0.74474483	0.657290507
-0.078925187	-1.430578688	-4.069819123	0.335994037	0.337790567
0.783725193	-2.61052287	-3.737525021	0.025497339	2.515780501
0.646849738	-0.438870079	-2.956854876	1.74280313	2.905578446
0.625904881	1.311169834	-3.47218188	1.18346702	3.396205568
2.370866858	-1.507316126	-2.887207839	1.700242129	4.420393583
0.879768242	0.218530047	-2.176688242	1.689137067	3.922143467
0.248487256	1.573549893	-2.086742902	-0.014434103	2.831455707
-0.642030804	-0.010955566	-2.965623461	-0.194445602	1.674089948
0.969890459	-0.132813489	-2.344108291	-0.707635187	0.064870042
-0.217496299	0.678589027	-1.25434021	-0.790266823	-0.698698783
-0.288935326	1.055704256	-2.030374243	-2.459941557	-2.622834119
-1.579630792	-0.263286956	-1.34738677	-3.735748619	-2.195501261
-2.787264365	-0.283112675	-1.202013989	-5.344922856	0.661800707
-3.330230249	1.219201819	-1.755421313	-4.635614315	-0.61103672
-3.800538743	1.36781708	-2.584597459	-4.108849186	-1.527432844
-3.061690657	-1.643279099	-2.518895024	-3.437420608	-0.10198914
-2.831770219	-0.485039126	-2.08039317	-2.813325002	-0.479632688
-3.78961788	0.942861341	-1.848525856	-2.596120288	-1.39912556
-1.896700831	-1.238263324	-0.986671099	-2.966082374	-1.483124079
-1.59120567	-0.556335119	-0.676706892	-3.383211879	-1.860380988
-0.287157994	1.456373168	-1.321613424	-2.173637854	-2.031392356
1.172519001	0.061729706	-0.10516722	-1.796284558	-0.574833479
-1.106652697	-0.823341203	0.124409002	-0.739218719	-1.379864211
-0.782679033	1.117425766	-0.696204734	-0.051329658	-1.895698721
-0.424077108	0.525691745	-0.107368741	-0.808718671	-3.389542452
-0.748854449	-2.161863831	3.397061505	-1.66026597	-1.615035117
-0.686510026	-2.147964449	5.599989662	-2.6119302	-0.699307454
-0.685012671	1.057100958	5.90105009	-2.852973655	-1.670898198
-1.032683221	2.095810727	4.452544799	-2.373067786	-2.379716512
-0.224283336	1.476475839	2.690374213	-2.933258472	-0.477190518
1.029297415	0.021578893	2.376829916	-1.010409775	-0.748141458
1.607510859	-0.376383625	1.922186545	0.213361953	-0.773885765
2.368429377	0.146912411	1.16325037	1.901389537	-0.583600272
1.689553467	-0.811516553	1.94196	3.491174337	1.487070242
-0.009683069	-0.516569236	0.8022018	2.288853963	1.394546916
-0.185129813	0.31959032	0.325512132	2.001334409	0.800543916
1.501635585	0.955306182	-0.10235617	0.022098272	-0.159224607
-0.71819276	-1.807108697	-0.09655099	0.561052922	-2.038791425
-1.01267449	-0.977092735	1.22333643	-0.302562696	-1.187964419
0.017239925	1.509889119	3.965594566	-0.059216737	-1.66774947
0.492896859	0.931709318	4.385294686	-0.415602284	-1.71263704
0.200973203	1.048909245	2.711345093	-1.540959693	-0.466978824
-2.285982308	-0.655800597	1.62921808	0.102740546	-1.15651849
-1.585518316	-1.857483711	-0.34501725	0.769706305	-0.603608318
-0.877148145	-0.050036315	-0.80420899	3.201400235	0.67109722
-0.758564613	-0.406486696	-1.380155831	3.637934841	0.4929154
-1.730782384	-0.276162315	-2.81085081	3.927153217	-2.058904267
-0.290748444	0.973239492	-3.058537309	2.609507753	0.411348123
1.486827732	-0.276787088	-1.177076508	1.339500269	0.722725467
2.17076169	-1.543522615	-0.246210823	1.627139832	2.140268556
0.053661923	-2.447718523	-1.919448059	-1.089281641	1.471322474
1.78055829	-0.585675722	-3.988943354	-0.085512578	0.790676336
1.600872991	-1.233506276	-4.024817967	-0.884628423	0.866105947
-0.197276845	0.041732427	-3.855355428	-0.378273608	-0.67488321
1.576797701	0.513980839	-1.951084047	-0.273639641	-2.347022778
0.114536499	-2.279306848	-0.327052162	0.340769182	-1.68083124
-0.902477702	-0.583105502	-1.747118303	1.424582982	-0.888354836
-0.746863409	1.226178988	-3.168993097	2.400317424	0.569521186
-0.134497631	-0.659426165	-3.936557838	4.010074988	-0.176988914
-0.289226869	-0.213687672	-3.896575882	2.719797286	-0.801830116
-1.253252967	2.158119796	-1.97601152	3.031790806	-1.980259218
-1.037081718	1.071362367	0.221033975	2.729073314	-1.54905189
-0.702286398	0.101202657	0.284206709	1.161752092	-2.046791331
-1.382344636	-0.826758573	0.346610811	-0.845319343	-0.739764681
0.472141721	-0.683458192	1.022951349	0.290302961	-0.211581654
-0.110252836	0.212646948	1.063164756	0.284215158	-1.104785325
0.370179336	0.236633901	-0.254941891	1.956388454	-1.106994324
1.335436541	-1.229752815	-2.255562406	1.198238041	-1.22916881
1.76186498	-1.120904458	-0.911203574	1.335562286	-0.670508606
0.987459571	0.517496527	-0.298096815	-0.510672916	-2.062663902
0.931437534	-0.822129754	-1.405031829	-0.292305099	-1.753293998
1.087755059	-1.29369147	-0.891069133	-1.033181657	-0.910300683
0.58308737	0.436974722	0.452906815	-0.129593603	-0.821014648
1.026769853	-0.651610707	1.240692423	-0.747018592	-0.382281671
1.345232554	-1.510174777	1.208532994	-1.854706392	0.589705711
1.088712894	-0.164123984	0.936632751	-2.586429987	0.555410487
-0.020329786	-1.521833235	1.846572752	-1.760328009	0.067176579
1.536110269	-1.001175839	3.170597822	-2.084108773	0.725036814
1.416567706	0.271654833	4.21296178	-1.367729519	0.819815775
1.784797207	-0.483982977	6.404741777	-3.227295247	0.508778082
1.024405935	0.480874858	7.649588921	-1.414256061	0.935943322
-0.82204079	-0.706547479	8.220258843	-1.353625217	0.399765702
0.436286711	-1.038102939	8.715038216	-2.053073032	-1.235971355
-0.539158889	-1.120416381	7.864213604	-2.171138859	-0.976222668
-1.35776696	-1.401279245	6.470085258	-4.181434851	-2.65236689
-1.083274092	-0.258078051	5.840360308	-3.200710603	-3.370534827
-1.50989805	0.273370939	6.583549043	-3.168963822	-3.208570241
-2.113470279	0.705817029	6.403350762	-2.434110757	-2.963705223
-1.585745351	1.668042203	6.934033587	-4.174012109	-2.005320458
-1.196326667	1.356846089	7.551398541	-3.898191634	-1.211244465
-1.394171857	-0.237707879	6.554492078	-3.155171157	-2.144152151
0.898143529	0.629029509	5.425252648	-2.826228505	-2.33485487
-0.500195411	0.771223185	4.797145484	-4.099358656	-1.951893243
-0.558398109	0.405150929	5.360721471	-4.408072701	-2.005790027
-2.005556966	0.217307278	5.281500827	-2.78768857	-0.728394603
-0.41776633	-2.77327002	4.443439585	-1.834363198	-2.344323334
-0.100308242	-2.471325314	3.566007402	-0.856445566	-2.239893151
-1.114116693	0.022849048	3.704542582	-0.745570461	-2.154507725
1.357613916	1.428568273	3.907597159	-0.632681808	-1.664614666
0.717648755	0.008580984	3.744297899	-1.397221251	-0.764382857
-0.038618034	-3.501705636	3.483351155	-0.950775122	-0.484861118
0.42098646	-1.808120723	1.774180528	1.640117948	0.605958942
0.875383584	-1.289067109	0.948813161	2.336663683	0.372479098
0.631763106	0.305175154	0.057132477	2.908958466	1.958960476
-0.19071975	1.577189096	-1.194340216	1.984704281	1.753301126
1.600481912	-2.343195141	-1.774537184	2.36115877	2.880968677
2.013394213	-0.993862152	0.06132064	2.4006057	3.141358297
1.179895218	0.467354113	1.544752835	1.086703842	3.326095809
2.319426965	-2.717805563	3.813166695	0.434203747	2.566498723
2.473216234	0.594002735	3.066461835	-0.221707606	5.107807664
1.711134145	1.462493905	2.203989646	0.012384401	4.587852664
2.22988158	-1.819927603	3.794062782	0.124565311	5.052142976
4.015808694	-0.653303865	4.501315798	-1.23222164	4.428111742
3.271960299	-0.589753002	2.582365767	-0.112106721	1.877735002
2.644943761	-0.54453277	-0.487889987	-0.211072751	0.325178439
2.390194091	0.828887145	-0.875174359	2.002037686	1.350855806
2.794219823	-1.166440049	-0.236691554	-0.273552539	-0.010487198
4.135096225	-2.048522345	-0.402389513	-0.277628758	-0.025393988
3.692561231	-0.512511578	-1.857543361	-1.998000622	-0.076464204
2.865897094	0.018668731	-1.459705272	-2.079736454	-1.595274114
1.973769231	-0.430518136	-0.253829596	-3.459532522	-2.814218144
3.1215824	-0.076057312	-1.690579516	-4.945521173	-1.146165552
4.110221276	1.320346448	-3.021466095	-6.429564346	-1.65094764
4.464047248	0.562174185	-3.193645548	-6.912415219	-1.568862696
4.810825384	-0.773287458	-2.159708479	-5.877647926	-2.000990038
3.714156822	-1.335284287	-1.178054087	-5.697694896	-2.252524591
3.848044533	-1.794594658	-1.175080226	-5.581748609	-2.847387139
3.030366162	-0.103378606	-2.311561944	-4.124730658	-0.762509085
2.11793646	1.642641996	-1.834921656	-2.419562409	-1.149355807
2.490615109	1.288116088	-3.325568732	-0.04573296	-1.352647983
2.384122499	0.097211294	-3.721316772	1.210670625	-1.631919034
3.836452198	0.033354297	-1.917177279	2.486868113	-0.700581205
3.974851282	-0.2510256	-2.009656165	3.054517931	-0.713884554
3.768945986	0.063967308	-2.871370397	3.812704044	0.113728884
2.107813781	0.647281499	-1.464432076	3.372245146	0.594566449
1.655700664	0.098619798	0.288884986	2.858931334	2.288971791
1.522941153	1.046232663	1.269893718	3.039256252	2.775563162
1.571014061	1.126103619	0.301627441	3.379017928	1.947753176
2.127137862	-1.385142658	-3.44017713	2.303013275	1.529243869
1.485207567	0.356277588	-6.769561016	2.584367165	1.240481781
1.44245049	2.89438818	-6.381816146	3.733777882	1.220967459
2.65794164	0.78054554	-5.653341916	3.695766088	1.74148772
2.756052558	0.217850907	-4.571706308	2.905629633	3.063272436
1.993546423	-0.780512545	-3.3882627	2.878010207	3.367108174
1.786916151	-0.742660132	-3.94978273	0.34833429	5.055480025
-0.003271073	0.375495709	-3.118059859	0.179233947	4.981715858
-0.452563224	-0.259970338	-2.942140133	-0.071352377	3.576009963
-0.804224556	0.202930444	-3.877394768	0.714239359	3.945527309
-0.081773672	-0.338806372	-3.609772624	1.093336725	3.050793651
0.301634785	0.643956988	-2.910055779	1.126478022	3.669599429
-0.477326219	-0.615303081	-3.020981028	1.503229584	3.3122533
0.249264477	-2.707660976	-3.183743617	1.124508897	2.331999952
2.250306765	-0.386032962	-3.433208584	2.004254385	2.748642938
0.648939127	1.973721709	-4.996946526	1.978178617	3.33226957
1.22842143	-0.172091078	-5.094981018	3.030630757	4.015768156
-0.646660221	-0.960780442	-5.644977799	2.430841583	4.000164268
0.637157619	0.079138878	-5.792592504	2.503617796	3.462722253
0.450456826	-0.83574407	-5.763417861	0.853361276	3.519280575
0.384233173	0.979349515	-7.211051467	0.257637666	1.427101893
0.190749808	-0.783205867	-7.832278638	-2.460893153	1.487558843
-0.568965253	-1.951847299	-7.510522137	-1.575991642	1.295295377
0.222771909	0.521419593	-7.304477721	-0.996522301	0.927080381
-0.82066243	-0.402110554	-6.708534306	-0.08937309	0.285809855
-1.679574556	-2.132515558	-6.414517935	-0.984762412	0.854434353
-0.273649359	-0.735121908	-6.217772773	0.188470715	2.29398683
-1.055567567	1.378357278	-6.551501676	-0.67098259	1.897433253
-0.925691404	1.51733507	-6.657800417	-0.329467825	2.35933572
-0.129749187	-2.493866692	-6.058986588	-1.274906617	1.948224127
0.549205875	-0.622732196	-7.01997342	-1.181038177	1.16022937
2.597074982	3.897873463	-7.149367617	-0.44983906	3.008908369
2.618219366	1.633054847	-5.755904104	-1.214941904	2.416101293
2.047320691	-1.155345327	-6.400186611	-1.427348987	1.807780786
3.078501902	-0.69912013	-6.964204281	-1.662261965	1.742746431
2.110662732	-0.623420769	-7.385941583	-3.436252232	1.765271014
2.805645012	-1.374460504	-6.829317434	-3.289201587	1.130014827
2.942233203	-1.196279762	-6.863508578	-3.122032397	-0.128613565
1.555570947	-0.634748004	-6.523428099	-3.728431573	-0.342147632
0.915586689	1.888648762	-4.804258005	-4.521732938	-0.084889583
0.736781225	1.451403882	-2.216499763	-5.696851807	-0.421154384
3.331601574	0.581673849	-2.429072517	-6.383793249	-0.072453061
1.346876092	0.284776078	-3.670246136	-4.219611587	0.818982338
2.958523338	-1.368919693	-3.543295528	-4.502723253	-0.413041087
0.500348795	-0.915491391	-2.458175889	-4.937013177	0.029861142
0.608049979	-1.058121585	-0.96997017	-4.353953694	-1.652396809
0.801141472	-0.475587491	0.277421167	-2.895098126	-0.929249293
-0.312524156	-0.807071868	-1.190682933	-1.576265114	-0.627896219
0.331492068	0.356604466	-1.791841218	0.07682951	1.363446848
-0.047004375	1.086100235	-1.52627756	1.251948407	2.27367519
2.384153936	-0.428323484	0.086868213	1.289091365	3.07383047
3.604657628	-1.920255453	0.263678459	0.153783445	2.552675285
0.987321719	-0.678622792	-0.100612586	-0.955563146	0.199668405
1.153921462	1.65819407	1.883913669	-0.100996872	-0.16455238
1.299182509	1.894333795	2.059727373	-0.368285297	-0.233562937
1.525133033	2.941254842	-0.428583973	-1.235445682	-1.152027213
0.965268808	0.467484925	-0.778925792	-2.480943837	-1.724361256
3.159558989	0.299218139	-0.24487403	-2.666374096	-0.565137206
1.237360894	1.854749011	0.360282607	-1.846123608	1.021336745
0.591704635	1.552054989	1.490878715	-0.012069091	1.423609532
-0.108971712	-1.302906747	2.428744214	-1.39956066	1.157630054
0.230228232	0.308917852	0.799480862	-3.247832755	1.125032598
-1.135340594	2.152127651	-1.91189793	-3.034422946	1.005687821
-1.117518052	0.684196088	-2.624023924	-3.758976944	0.535684284
-0.577116308	1.600933298	-3.73853539	-3.655580226	0.959657781
0.191768549	1.514257498	-4.61859136	-1.240125559	0.228966875
-0.740351243	0.888063493	-6.047702437	0.262305435	-0.632389947
-0.594846009	1.8825515	-7.645718857	1.165523943	0.407661527
-2.041063453	-0.205147014	-6.948707188	0.281971527	-0.074970046
-1.735155039	-0.900118353	-5.376477183	0.68580039	-0.222425994
-1.637284119	2.385184251	-3.811583759	1.199998942	1.254793031
-2.097376904	1.508853256	-3.225998181	0.838643858	2.163785333
-1.45771387	-0.10670073	-2.866804246	2.641620503	1.521889086
-1.154860695	1.137008652	-0.389161222	4.48411234	1.071424835
-2.568038297	0.76971784	0.547401913	5.845692834	1.392998621
-2.060715441	-0.463408178	0.134468355	6.210532713	1.165885136
-1.661421373	0.875860283	1.06324644	6.04154551	1.229942845
-1.450632448	-0.274625701	2.346053719	4.439836002	1.062156954
-2.028357861	-1.221293601	1.678723295	4.941795923	1.321185811
-2.479710387	1.411522014	1.583362943	3.93663443	3.543824341
-2.059708907	0.819639032	1.737867405	3.924374368	3.40558587
-0.656947113	-1.82159647	0.856720506	3.637131951	0.420918762
0.080224803	-0.438663222	1.242264663	0.977943355	0.492087288
-0.168864208	1.287888936	1.804191549	-0.16081829	0.052555202
-0.502345508	0.679896494	2.424962684	-2.460929324	-0.25281627
-0.137855849	0.8899443	2.94250514	-2.233770568	-1.497397523
-0.270253712	-0.137297082	2.346564914	-3.189952565	0.119747534
-0.001759789	-0.022384319	0.105791422	-3.977467785	-1.651421982
0.875903395	0.736463318	0.906356774	-2.91888756	-1.381217074
0.921786434	1.277140189	2.039917567	-5.130343581	-1.894314869
-1.338790526	0.616970788	3.376028247	-3.528961816	-1.794830583
-2.466585424	1.081186277	4.752494273	-4.896238236	0.892891402
-0.132350515	-0.115469193	4.057773378	-4.492936994	2.697045631
-1.320133171	1.857635127	4.303436333	-6.355898628	1.571219606
-0.797302221	1.655546146	4.298398182	-6.384683414	0.127148345
-0.774865031	-0.180898923	4.823936142	-6.721771335	-0.327729993
-1.662435698	-1.502264671	5.983042362	-6.218023207	1.460895778
-0.829136844	-3.264576413	7.289912986	-5.317172627	1.295258204
-0.765204466	-1.033367987	7.569326278	-4.63019634	1.695402809
0.133982568	0.407235017	7.511910411	-5.036385998	2.178713091
-1.031376464	-0.295018996	6.552452791	-4.56063791	1.961310374
-1.726148975	-1.478676321	5.596758497	-5.387116597	1.565508636
-2.44126503	0.145972975	4.268917611	-5.189792905	1.098446466
-1.462505151	0.613188847	2.065670849	-4.796653837	1.937133236
-3.029126853	1.078024141	1.605473642	-5.542718502	2.448855217
-1.790287163	-0.066636432	1.387773041	-3.935878564	2.815252164
-1.929268678	-0.531675806	-0.457510622	-4.143065892	2.662299519
-2.245359937	0.873003427	0.006273952	-3.810083468	3.342667016
-1.613908129	0.450121102	0.088105881	-5.233048377	3.553767357
0.352812396	0.280430476	0.43692972	-5.236040947	2.966616094
0.740243246	1.202243789	2.186537954	-5.216504415	3.021994109
0.910112462	0.278763469	3.870741889	-4.140628065	3.550705357
1.044340286	0.274471928	4.401774521	-4.452150466	3.725677217
1.520694356	1.255862816	3.877057937	-5.080666482	3.810956658
1.62719774	0.911051794	3.761077042	-2.248844891	5.09131162
0.09641767	-0.212379447	2.860184307	0.999800113	3.86617422
-0.283731133	-1.245216904	2.265046452	2.834829419	3.064156629
0.095179407	-1.393966301	1.674924516	2.909057367	2.900645386
0.149909745	-1.343815102	1.40200564	2.749573352	1.111962071
0.79808177	-1.450564633	0.96899781	3.030972175	2.518302769
-0.717339869	1.24822805	0.750393189	1.455708073	3.309432376
-0.529000398	3.226125159	1.037886559	3.642715665	2.358633853
-0.713097328	1.245827094	-1.181481312	3.681324874	2.278959484
-0.401505666	0.141203806	-3.933194345	6.360742441	1.499848893
0.338095191	0.182463439	-5.652320515	5.268444805	0.708758643
2.078487785	1.507735852	-7.777460391	4.593954844	0.573389076
0.350338175	-1.136533257	-9.060735401	3.434035774	-0.605713228
-0.551174302	-1.281437463	-8.512928076	3.929503019	1.340990676
-1.847961285	-0.921798891	-6.510821261	6.355058453	1.842246972
-1.276906797	-1.905278309	-4.835458768	5.338028496	1.855777292
0.691341381	-0.766526559	-4.578869615	4.678235071	1.252258243
-0.234324353	-1.706018286	-5.218338819	3.683296373	1.289346457
-0.088136033	-1.391812422	-6.312737657	4.167246381	0.680754623
0.004410396	-1.489225993	-6.757055424	3.029796997	0.462650974
0.783509347	-0.221442143	-4.723406898	3.270110558	-1.02972597
-1.342371248	0.770495514	-2.969604019	3.258316692	-0.448813747
-0.40845282	1.649357233	-1.87449698	3.774208056	-3.173855463
-0.017367716	2.173087607	-1.961405016	1.339042896	-3.245370433
0.650102298	-0.013408328	-1.163934551	1.507951203	-3.07378684
0.232565162	-1.596004638	-0.199813107	1.678147069	-1.412136028
0.864670959	-0.188777215	-0.19448277	2.571058604	-0.952713454
-0.892274145	-0.000364834	0.508948967	4.25596971	-1.960583191
-0.152866279	-1.942275086	0.631374318	4.460567879	-2.1949118
-0.758619583	0.410881995	-1.629342536	4.224319763	-2.351572917
-0.110707578	0.218148859	-3.1802095	4.21910656	-1.635575266
0.19341493	-0.955305374	-1.661604341	4.676574484	-2.063813993
1.304425654	0.741804377	-0.741445355	5.602169787	0.231947621
0.187111062	0.561227583	-1.082240923	5.405002989	0.973531246
0.990570049	-0.641439949	-0.976761588	6.326851524	0.217667
0.523066836	-0.20617181	-2.084269942	5.22579075	1.950301574
0.104604723	-1.449140656	-2.351287097	4.130982537	0.227532272
0.030644408	-0.489057646	-0.114187256	2.968642399	0.338280892
0.888462915	1.058696897	0.100022512	3.920613794	1.098431561
0.202976348	0.516349814	-0.004600261	3.034095104	1.685767714
1.154891833	0.843351423	-0.118097124	3.571202209	0.639782497
0.982563605	-1.61099384	-0.183250284	3.654877594	0.929029791
3.176818358	0.256952434	-0.859044408	4.028999426	-0.09663616
2.274521387	2.411144489	0.572498913	3.484036379	-0.363906845
2.675348023	-0.4103569	3.384800459	3.968294351	0.261490369
2.775565657	1.983912164	2.812094862	3.413578541	-1.285293418
4.63924852	2.168505232	1.209875005	5.383465902	0.764732999
3.509844793	0.494225433	1.273591026	6.370784338	0.904946711
3.028742012	-0.504445011	-0.331559885	5.877404827	1.840330225
2.519397755	-2.958771913	0.121711049	6.733558302	1.877010632
3.143996279	-0.428919491	2.510512533	5.596493132	1.683428705
2.155489052	0.517429885	2.851585553	6.219702656	0.850282274
2.051736409	1.274215196	2.007592289	5.473590792	1.051906569
1.869112512	0.651704821	0.08997367	5.580147777	0.391476302
2.464448246	-0.095345623	-1.439623922	6.300217689	-0.167760107
1.52521888	1.693931077	-3.451473168	5.49055022	1.211041621
0.071594549	-0.333322116	-5.527125865	5.115671052	1.982296991
1.798232943	-1.608228193	-6.381183958	3.510869964	3.438402601
1.819505628	-0.294903523	-5.172989339	2.659123038	3.449229735
1.876044022	-2.065582974	-3.118741367	1.921347494	2.956518869
1.522866867	-2.537969449	-3.833068451	0.805282866	2.694214555
1.128992858	0.086188437	-4.586859731	0.7404832	2.376244294
1.615593118	0.978583634	-5.36328711	0.895934821	1.161788438
1.065569518	-0.095413506	-7.925340795	1.099824684	2.743330208
-0.298580205	-0.367113906	-8.857759406	2.050861374	1.801319763
-1.22472401	0.726319023	-8.633109721	1.615291212	2.508833187
-0.257160677	-0.882550258	-6.958950365	2.126800217	1.150122614
1.500730926	-2.214938111	-5.305756409	1.660908236	-0.625845995
-1.139104363	-1.882328041	-5.892421458	0.573227973	-2.569930699
-0.681501818	-0.570823994	-6.662744425	1.0824596	-2.462783355
-0.934685196	-0.088349914	-7.272400149	0.690059941	-2.090122491
-1.11914794	0.987491836	-6.558138001	0.546619396	-2.672761563
-0.819963087	-2.3102983	-6.287700752	0.612967853	-1.442279124
